29/8/2023;17;475638917362876456
29/8/2023;17;432112794536509440
29/8/2023;15;432112794536509440
29/8/2023;0;432112794536509440
29/8/2023;0;475638917362876456
28/8/2023;23;931688514498732123
28/8/2023;16;931688514498732123
28/8/2023;16;432112794536509440
28/8/2023;8;475638917362876456
20/8/2023;10;475638917362876456
17/8/2023;22;931688514498732123
17/8/2023;22;432112794536509440
15/8/2023;14;931688514498732123
9/8/2023;19;432112794536509440
8/8/2023;17;432112794536509440
7/8/2023;23;432112794536509440
7/8/2023;22;432112794536509440
6/8/2023;0;475638917362876456
3/8/2023;19;432112794536509440
7/7/2023;17;432112794536509440
27/6/2023;13;432112794536509440
25/6/2023;21;931688514498732123
24/6/2023;9;432112794536509440
21/6/2023;13;931688514498732123
21/6/2023;12;432112794536509440
21/6/2023;1;432112794536509440
20/6/2023;23;432112794536509440
19/6/2023;23;931688514498732123
19/6/2023;23;432112794536509440
19/6/2023;2;475638917362876456
19/6/2023;0;432112794536509440
19/6/2023;0;931688514498732123
18/6/2023;21;432112794536509440
18/6/2023;19;432112794536509440
18/6/2023;18;432112794536509440
18/6/2023;17;432112794536509440
18/6/2023;11;432112794536509440
17/6/2023;19;432112794536509440
15/6/2023;9;475638917362876456
15/6/2023;8;475638917362876456
14/6/2023;7;475638917362876456
14/6/2023;6;475638917362876456
13/6/2023;7;432112794536509440
11/6/2023;23;432112794536509440
11/6/2023;19;931688514498732123
11/6/2023;19;432112794536509440
11/6/2023;14;432112794536509440
10/6/2023;17;432112794536509440
10/6/2023;17;475638917362876456
9/6/2023;23;931688514498732123
9/6/2023;23;475638917362876456
9/6/2023;17;931688514498732123
9/6/2023;17;432112794536509440
9/6/2023;11;475638917362876456
9/6/2023;11;432112794536509440
8/6/2023;7;475638917362876456
7/6/2023;22;432112794536509440
7/6/2023;22;931688514498732123
7/6/2023;8;475638917362876456
7/6/2023;8;432112794536509440
7/6/2023;0;432112794536509440
7/6/2023;0;475638917362876456
6/6/2023;23;475638917362876456
6/6/2023;9;432112794536509440
6/6/2023;8;475638917362876456
6/6/2023;7;475638917362876456
6/6/2023;7;432112794536509440
5/6/2023;23;931688514498732123
5/6/2023;20;931688514498732123
5/6/2023;10;931688514498732123
4/6/2023;23;931688514498732123
4/6/2023;23;432112794536509440
4/6/2023;23;475638917362876456
4/6/2023;22;432112794536509440
4/6/2023;17;475638917362876456
4/6/2023;17;432112794536509440
3/6/2023;23;931688514498732123
3/6/2023;23;432112794536509440
3/6/2023;13;432112794536509440
3/6/2023;11;432112794536509440
2/6/2023;12;475638917362876456
1/6/2023;22;475638917362876456
1/6/2023;21;432112794536509440
1/6/2023;17;475638917362876456
1/6/2023;11;432112794536509440
1/6/2023;7;475638917362876456
31/5/2023;13;475638917362876456
31/5/2023;11;432112794536509440
30/5/2023;19;475638917362876456
29/5/2023;15;475638917362876456
29/5/2023;11;475638917362876456
28/5/2023;18;475638917362876456
27/5/2023;22;432112794536509440
27/5/2023;12;432112794536509440
27/5/2023;12;931688514498732123
27/5/2023;11;931688514498732123
27/5/2023;11;432112794536509440
27/5/2023;10;432112794536509440
26/5/2023;22;432112794536509440
26/5/2023;21;432112794536509440
26/5/2023;21;931688514498732123
26/5/2023;19;931688514498732123
26/5/2023;19;432112794536509440
26/5/2023;17;475638917362876456
26/5/2023;17;931688514498732123
26/5/2023;17;432112794536509440
23/5/2023;10;432112794536509440
22/5/2023;21;432112794536509440
22/5/2023;8;931688514498732123
22/5/2023;8;475638917362876456
20/5/2023;20;232892793381453825
20/5/2023;17;432112794536509440
20/5/2023;11;432112794536509440
19/5/2023;22;475638917362876456
19/5/2023;15;475638917362876456
19/5/2023;13;432112794536509440
19/5/2023;9;432112794536509440
18/5/2023;19;432112794536509440
18/5/2023;9;931688514498732123
17/5/2023;22;432112794536509440
17/5/2023;7;432112794536509440
16/5/2023;21;432112794536509440
15/5/2023;23;432112794536509440
15/5/2023;23;475638917362876456
15/5/2023;17;432112794536509440
14/5/2023;15;432112794536509440
14/5/2023;0;432112794536509440
13/5/2023;22;931688514498732123
13/5/2023;22;432112794536509440
13/5/2023;17;432112794536509440
13/5/2023;12;432112794536509440
10/5/2023;21;432112794536509440
9/5/2023;22;432112794536509440
8/5/2023;13;432112794536509440
7/5/2023;11;931688514498732123
6/5/2023;18;931688514498732123
5/5/2023;22;931688514498732123
4/5/2023;7;931688514498732123
3/5/2023;19;475638917362876456
3/5/2023;12;475638917362876456
2/5/2023;17;432112794536509440
2/5/2023;7;432112794536509440
2/5/2023;7;931688514498732123
2/5/2023;7;475638917362876456
1/5/2023;23;475638917362876456
29/4/2023;22;432112794536509440
29/4/2023;10;432112794536509440
24/4/2023;19;475638917362876456
23/4/2023;11;931688514498732123
23/4/2023;11;432112794536509440
23/4/2023;10;475638917362876456
21/4/2023;12;432112794536509440
20/4/2023;14;475638917362876456
19/4/2023;0;931688514498732123
19/4/2023;0;475638917362876456
18/4/2023;12;432112794536509440
16/4/2023;19;432112794536509440
16/4/2023;19;931688514498732123
15/4/2023;17;475638917362876456
15/4/2023;14;931688514498732123
15/4/2023;13;931688514498732123
15/4/2023;13;432112794536509440
14/4/2023;17;931688514498732123
14/4/2023;16;931688514498732123
13/4/2023;22;475638917362876456
12/4/2023;14;432112794536509440
11/4/2023;6;475638917362876456
10/4/2023;23;432112794536509440
10/4/2023;23;931688514498732123
10/4/2023;23;475638917362876456
10/4/2023;16;432112794536509440
10/4/2023;11;432112794536509440
10/4/2023;10;432112794536509440
10/4/2023;9;432112794536509440
10/4/2023;9;475638917362876456
9/4/2023;21;931688514498732123
9/4/2023;21;432112794536509440
9/4/2023;19;931688514498732123
9/4/2023;18;475638917362876456
9/4/2023;17;931688514498732123
9/4/2023;17;475638917362876456
9/4/2023;17;432112794536509440
9/4/2023;15;931688514498732123
9/4/2023;15;432112794536509440
9/4/2023;15;475638917362876456
9/4/2023;10;931688514498732123
9/4/2023;10;432112794536509440
9/4/2023;8;432112794536509440
9/4/2023;7;432112794536509440
8/4/2023;19;931688514498732123
8/4/2023;15;432112794536509440
8/4/2023;12;432112794536509440
8/4/2023;9;432112794536509440
7/4/2023;21;475638917362876456
7/4/2023;16;475638917362876456
7/4/2023;12;475638917362876456
7/4/2023;7;432112794536509440
6/4/2023;22;432112794536509440
6/4/2023;22;475638917362876456
6/4/2023;20;475638917362876456
6/4/2023;18;432112794536509440
6/4/2023;18;475638917362876456
6/4/2023;17;475638917362876456
6/4/2023;16;475638917362876456
6/4/2023;7;432112794536509440
6/4/2023;0;931688514498732123
5/4/2023;21;475638917362876456
5/4/2023;18;432112794536509440
5/4/2023;18;475638917362876456
5/4/2023;14;931688514498732123
5/4/2023;13;931688514498732123
5/4/2023;13;475638917362876456
5/4/2023;12;931688514498732123
5/4/2023;12;475638917362876456
5/4/2023;8;475638917362876456
5/4/2023;8;432112794536509440
4/4/2023;23;475638917362876456
4/4/2023;21;931688514498732123
4/4/2023;21;475638917362876456
4/4/2023;20;931688514498732123
4/4/2023;20;475638917362876456
4/4/2023;19;931688514498732123
4/4/2023;19;475638917362876456
4/4/2023;18;931688514498732123
4/4/2023;18;475638917362876456
4/4/2023;10;475638917362876456
4/4/2023;8;475638917362876456
4/4/2023;7;475638917362876456
4/4/2023;6;475638917362876456
3/4/2023;12;475638917362876456
3/4/2023;11;475638917362876456
3/4/2023;11;432112794536509440
3/4/2023;9;931688514498732123
3/4/2023;8;475638917362876456
3/4/2023;7;475638917362876456
2/4/2023;21;475638917362876456
2/4/2023;8;475638917362876456
1/4/2023;11;432112794536509440
1/4/2023;10;475638917362876456
1/4/2023;0;475638917362876456
31/3/2023;21;475638917362876456
31/3/2023;7;432112794536509440
30/3/2023;22;475638917362876456
30/3/2023;19;475638917362876456
30/3/2023;18;475638917362876456
30/3/2023;16;475638917362876456
30/3/2023;1;931688514498732123
30/3/2023;1;475638917362876456
30/3/2023;0;931688514498732123
30/3/2023;0;475638917362876456
29/3/2023;23;475638917362876456
29/3/2023;23;931688514498732123
29/3/2023;17;475638917362876456
29/3/2023;16;475638917362876456
29/3/2023;13;931688514498732123
29/3/2023;13;475638917362876456
29/3/2023;11;931688514498732123
29/3/2023;11;432112794536509440
29/3/2023;11;475638917362876456
29/3/2023;8;475638917362876456
28/3/2023;19;432112794536509440
28/3/2023;19;931688514498732123
28/3/2023;19;475638917362876456
28/3/2023;9;475638917362876456
28/3/2023;7;475638917362876456
28/3/2023;0;475638917362876456
27/3/2023;23;475638917362876456
27/3/2023;22;404339887169339402
27/3/2023;22;432112794536509440
27/3/2023;22;931688514498732123
27/3/2023;22;475638917362876456
27/3/2023;21;432112794536509440
27/3/2023;21;931688514498732123
27/3/2023;21;475638917362876456
27/3/2023;18;931688514498732123
27/3/2023;18;475638917362876456
27/3/2023;14;475638917362876456
27/3/2023;10;475638917362876456
27/3/2023;1;931688514498732123
27/3/2023;1;475638917362876456
26/3/2023;23;475638917362876456
26/3/2023;18;475638917362876456
26/3/2023;15;475638917362876456
26/3/2023;10;475638917362876456
25/3/2023;22;931688514498732123
25/3/2023;22;475638917362876456
25/3/2023;20;432112794536509440
25/3/2023;20;475638917362876456
25/3/2023;16;475638917362876456
25/3/2023;11;475638917362876456
25/3/2023;11;432112794536509440
25/3/2023;4;475638917362876456
25/3/2023;4;931688514498732123
25/3/2023;3;475638917362876456
25/3/2023;3;931688514498732123
25/3/2023;2;475638917362876456
25/3/2023;2;931688514498732123
25/3/2023;1;475638917362876456
25/3/2023;0;475638917362876456
24/3/2023;23;931688514498732123
24/3/2023;23;475638917362876456
24/3/2023;20;475638917362876456
24/3/2023;19;475638917362876456
24/3/2023;15;475638917362876456
24/3/2023;11;475638917362876456
24/3/2023;7;475638917362876456
24/3/2023;5;475638917362876456
24/3/2023;0;475638917362876456
24/3/2023;0;931688514498732123
23/3/2023;23;475638917362876456
23/3/2023;18;475638917362876456
23/3/2023;17;931688514498732123
23/3/2023;16;475638917362876456
23/3/2023;0;475638917362876456
22/3/2023;19;475638917362876456
22/3/2023;7;475638917362876456
22/3/2023;6;475638917362876456
22/3/2023;0;931688514498732123
22/3/2023;0;475638917362876456
21/3/2023;22;404339887169339402
21/3/2023;22;475638917362876456
21/3/2023;22;432112794536509440
21/3/2023;21;432112794536509440
21/3/2023;21;931688514498732123
21/3/2023;21;475638917362876456
21/3/2023;20;475638917362876456
21/3/2023;15;475638917362876456
21/3/2023;13;931688514498732123
21/3/2023;13;475638917362876456
21/3/2023;11;432112794536509440
21/3/2023;11;475638917362876456
21/3/2023;9;432112794536509440
21/3/2023;9;475638917362876456
21/3/2023;2;931688514498732123
20/3/2023;21;475638917362876456
20/3/2023;6;475638917362876456
19/3/2023;13;432112794536509440
19/3/2023;13;475638917362876456
18/3/2023;23;475638917362876456
18/3/2023;9;475638917362876456
18/3/2023;8;931688514498732123
18/3/2023;8;475638917362876456
18/3/2023;1;475638917362876456
17/3/2023;22;475638917362876456
17/3/2023;11;931688514498732123
17/3/2023;11;475638917362876456
16/3/2023;19;931688514498732123
16/3/2023;19;475638917362876456
16/3/2023;7;475638917362876456
16/3/2023;5;475638917362876456
14/3/2023;21;475638917362876456
14/3/2023;20;931688514498732123
14/3/2023;20;475638917362876456
14/3/2023;14;475638917362876456
14/3/2023;7;931688514498732123
14/3/2023;7;475638917362876456
13/3/2023;20;931688514498732123
13/3/2023;20;475638917362876456
13/3/2023;9;475638917362876456
13/3/2023;8;475638917362876456
13/3/2023;7;475638917362876456
13/3/2023;6;475638917362876456
13/3/2023;2;931688514498732123
12/3/2023;17;475638917362876456
12/3/2023;16;475638917362876456
12/3/2023;10;475638917362876456
12/3/2023;2;475638917362876456
11/3/2023;0;475638917362876456
10/3/2023;15;475638917362876456
10/3/2023;9;475638917362876456
10/3/2023;7;931688514498732123
10/3/2023;7;475638917362876456
9/3/2023;21;475638917362876456
9/3/2023;16;475638917362876456
9/3/2023;15;931688514498732123
9/3/2023;15;475638917362876456
9/3/2023;9;931688514498732123
9/3/2023;9;475638917362876456
9/3/2023;5;475638917362876456
8/3/2023;20;931688514498732123
8/3/2023;20;475638917362876456
8/3/2023;13;475638917362876456
8/3/2023;7;475638917362876456
7/3/2023;21;931688514498732123
7/3/2023;21;475638917362876456
7/3/2023;8;475638917362876456
6/3/2023;20;432112794536509440
6/3/2023;20;475638917362876456
6/3/2023;9;475638917362876456
5/3/2023;19;475638917362876456
5/3/2023;9;475638917362876456
5/3/2023;8;475638917362876456
4/3/2023;20;475638917362876456
4/3/2023;15;931688514498732123
4/3/2023;15;475638917362876456
4/3/2023;0;475638917362876456
3/3/2023;22;432112794536509440
3/3/2023;22;475638917362876456
3/3/2023;14;432112794536509440
3/3/2023;14;475638917362876456
3/3/2023;9;432112794536509440
3/3/2023;9;475638917362876456
3/3/2023;8;475638917362876456
2/3/2023;17;475638917362876456
2/3/2023;8;931688514498732123
2/3/2023;8;475638917362876456
1/3/2023;16;931688514498732123
1/3/2023;16;475638917362876456
1/3/2023;7;931688514498732123
1/3/2023;7;475638917362876456
1/3/2023;5;475638917362876456
28/2/2023;22;475638917362876456
28/2/2023;19;931688514498732123
28/2/2023;18;931688514498732123
28/2/2023;18;432112794536509440
28/2/2023;17;475638917362876456
28/2/2023;15;475638917362876456
26/2/2023;22;475638917362876456
26/2/2023;19;432112794536509440
26/2/2023;19;931688514498732123
26/2/2023;19;475638917362876456
26/2/2023;18;475638917362876456
26/2/2023;12;931688514498732123
26/2/2023;12;475638917362876456
26/2/2023;11;931688514498732123
26/2/2023;11;475638917362876456
25/2/2023;20;475638917362876456
25/2/2023;9;475638917362876456
24/2/2023;20;931688514498732123
24/2/2023;20;475638917362876456
24/2/2023;17;475638917362876456
24/2/2023;0;475638917362876456
23/2/2023;23;931688514498732123
23/2/2023;23;475638917362876456
22/2/2023;9;475638917362876456
21/2/2023;16;475638917362876456
20/2/2023;2;475638917362876456
19/2/2023;22;475638917362876456
19/2/2023;12;475638917362876456
18/2/2023;18;475638917362876456
18/2/2023;16;475638917362876456
18/2/2023;10;475638917362876456
18/2/2023;4;475638917362876456
17/2/2023;20;475638917362876456
17/2/2023;11;432112794536509440
17/2/2023;11;475638917362876456
16/2/2023;14;475638917362876456
15/2/2023;21;475638917362876456
14/2/2023;18;432112794536509440
13/2/2023;15;475638917362876456
13/2/2023;15;432112794536509440
13/2/2023;7;432112794536509440
12/2/2023;20;475638917362876456
12/2/2023;19;432112794536509440
12/2/2023;19;931688514498732123
12/2/2023;19;475638917362876456
12/2/2023;12;931688514498732123
12/2/2023;12;475638917362876456
11/2/2023;0;475638917362876456
10/2/2023;21;931688514498732123
10/2/2023;21;475638917362876456
10/2/2023;20;432112794536509440
10/2/2023;20;931688514498732123
10/2/2023;20;475638917362876456
10/2/2023;17;444282102016507906
10/2/2023;16;931688514498732123
10/2/2023;15;931688514498732123
10/2/2023;15;475638917362876456
10/2/2023;11;475638917362876456
7/2/2023;11;432112794536509440
7/2/2023;11;931688514498732123
7/2/2023;11;475638917362876456
7/2/2023;8;931688514498732123
7/2/2023;8;475638917362876456
6/2/2023;20;931688514498732123
6/2/2023;20;475638917362876456
5/2/2023;18;931688514498732123
5/2/2023;18;643039904972013578
2/2/2023;17;931688514498732123
2/2/2023;17;432112794536509440
2/2/2023;15;475638917362876456
1/2/2023;23;232892793381453825
1/2/2023;21;432112794536509440
1/2/2023;21;475638917362876456
1/2/2023;7;432112794536509440
30/1/2023;15;475638917362876456
28/1/2023;20;475638917362876456
28/1/2023;19;475638917362876456
28/1/2023;18;475638917362876456
27/1/2023;22;475638917362876456
27/1/2023;21;475638917362876456
27/1/2023;11;931688514498732123
25/1/2023;22;475638917362876456
25/1/2023;9;475638917362876456
25/1/2023;5;931688514498732123
24/1/2023;8;931688514498732123
24/1/2023;4;931688514498732123
22/1/2023;11;475638917362876456
21/1/2023;20;475638917362876456
21/1/2023;19;475638917362876456
21/1/2023;9;931688514498732123
21/1/2023;9;475638917362876456
20/1/2023;19;444282102016507906
20/1/2023;0;931688514498732123
20/1/2023;0;475638917362876456
19/1/2023;20;475638917362876456
19/1/2023;11;475638917362876456
19/1/2023;10;931688514498732123
19/1/2023;10;475638917362876456
19/1/2023;9;931688514498732123
19/1/2023;9;475638917362876456
19/1/2023;8;475638917362876456
18/1/2023;21;475638917362876456
17/1/2023;20;475638917362876456
17/1/2023;17;475638917362876456
16/1/2023;8;475638917362876456
15/1/2023;18;475638917362876456
15/1/2023;14;475638917362876456
14/1/2023;12;475638917362876456
13/1/2023;23;432112794536509440
13/1/2023;23;931688514498732123
13/1/2023;19;931688514498732123
13/1/2023;18;931688514498732123
13/1/2023;14;931688514498732123
13/1/2023;13;931688514498732123
13/1/2023;12;931688514498732123
13/1/2023;11;931688514498732123
13/1/2023;10;475638917362876456
12/1/2023;22;931688514498732123
12/1/2023;22;475638917362876456
12/1/2023;21;931688514498732123
12/1/2023;21;475638917362876456
12/1/2023;7;475638917362876456
12/1/2023;1;475638917362876456
11/1/2023;18;931688514498732123
11/1/2023;0;475638917362876456
8/1/2023;15;475638917362876456
7/1/2023;19;475638917362876456
7/1/2023;12;475638917362876456
7/1/2023;9;475638917362876456
6/1/2023;19;931688514498732123
6/1/2023;16;475638917362876456
6/1/2023;13;475638917362876456
6/1/2023;9;475638917362876456
5/1/2023;18;475638917362876456
5/1/2023;18;931688514498732123
5/1/2023;17;931688514498732123
5/1/2023;17;475638917362876456
4/1/2023;16;432112794536509440
4/1/2023;16;475638917362876456
4/1/2023;7;475638917362876456
3/1/2023;22;475638917362876456
3/1/2023;21;931688514498732123
3/1/2023;16;931688514498732123
3/1/2023;11;931688514498732123
3/1/2023;11;475638917362876456
2/1/2023;22;931688514498732123
2/1/2023;20;475638917362876456
2/1/2023;18;475638917362876456
2/1/2023;17;475638917362876456
2/1/2023;16;475638917362876456
2/1/2023;9;475638917362876456
2/1/2023;1;931688514498732123
2/1/2023;1;475638917362876456
1/1/2023;1;475638917362876456
1/1/2023;1;931688514498732123
1/1/2023;0;931688514498732123
1/1/2023;0;475638917362876456
31/12/2022;11;931688514498732123
31/12/2022;11;475638917362876456
31/12/2022;9;931688514498732123
31/12/2022;9;475638917362876456
31/12/2022;6;444282102016507906
31/12/2022;1;931688514498732123
31/12/2022;1;475638917362876456
30/12/2022;22;475638917362876456
30/12/2022;20;475638917362876456
30/12/2022;13;931688514498732123
30/12/2022;13;475638917362876456
30/12/2022;7;444282102016507906
30/12/2022;6;444282102016507906
29/12/2022;1;931688514498732123
29/12/2022;0;475638917362876456
28/12/2022;21;475638917362876456
28/12/2022;17;432112794536509440
28/12/2022;17;475638917362876456
28/12/2022;0;475638917362876456
28/12/2022;0;931688514498732123
27/12/2022;22;931688514498732123
27/12/2022;22;475638917362876456
27/12/2022;22;432112794536509440
27/12/2022;21;475638917362876456
27/12/2022;17;475638917362876456
27/12/2022;8;475638917362876456
26/12/2022;23;475638917362876456
26/12/2022;3;444282102016507906
26/12/2022;1;475638917362876456
26/12/2022;0;931688514498732123
26/12/2022;0;475638917362876456
25/12/2022;13;931688514498732123
25/12/2022;13;475638917362876456
25/12/2022;9;475638917362876456
25/12/2022;1;475638917362876456
24/12/2022;22;444282102016507906
23/12/2022;6;444282102016507906
22/12/2022;11;475638917362876456
21/12/2022;22;432112794536509440
21/12/2022;22;931688514498732123
21/12/2022;22;475638917362876456
21/12/2022;12;475638917362876456
17/12/2022;10;931688514498732123
16/12/2022;12;931688514498732123
16/12/2022;9;475638917362876456
15/12/2022;18;475638917362876456
15/12/2022;18;931688514498732123
15/12/2022;14;475638917362876456
15/12/2022;7;931688514498732123
14/12/2022;20;931688514498732123
14/12/2022;16;931688514498732123
14/12/2022;11;931688514498732123
14/12/2022;9;475638917362876456
14/12/2022;9;931688514498732123
14/12/2022;5;475638917362876456
14/12/2022;3;931688514498732123
13/12/2022;21;475638917362876456
13/12/2022;7;475638917362876456
12/12/2022;23;931688514498732123
12/12/2022;16;931688514498732123
12/12/2022;16;475638917362876456
12/12/2022;7;931688514498732123
12/12/2022;7;475638917362876456
11/12/2022;23;931688514498732123
11/12/2022;23;475638917362876456
11/12/2022;22;931688514498732123
11/12/2022;22;475638917362876456
11/12/2022;17;931688514498732123
11/12/2022;16;931688514498732123
10/12/2022;22;931688514498732123
10/12/2022;18;475638917362876456
10/12/2022;18;931688514498732123
10/12/2022;17;475638917362876456
10/12/2022;11;931688514498732123
10/12/2022;9;931688514498732123
10/12/2022;8;931688514498732123
10/12/2022;0;931688514498732123
9/12/2022;23;931688514498732123
9/12/2022;15;931688514498732123
9/12/2022;12;931688514498732123
9/12/2022;11;931688514498732123
9/12/2022;11;475638917362876456
9/12/2022;11;643039904972013578
9/12/2022;11;444282102016507906
8/12/2022;23;931688514498732123
8/12/2022;23;475638917362876456
8/12/2022;21;432112794536509440
8/12/2022;21;931688514498732123
8/12/2022;21;475638917362876456
8/12/2022;20;475638917362876456
8/12/2022;20;432112794536509440
8/12/2022;20;643039904972013578
8/12/2022;20;931688514498732123
8/12/2022;15;931688514498732123
8/12/2022;14;931688514498732123
8/12/2022;11;475638917362876456
8/12/2022;11;931688514498732123
8/12/2022;8;931688514498732123
8/12/2022;0;931688514498732123
7/12/2022;23;643039904972013578
7/12/2022;23;931688514498732123
7/12/2022;23;475638917362876456
7/12/2022;22;475638917362876456
7/12/2022;22;931688514498732123
7/12/2022;21;432112794536509440
7/12/2022;21;931688514498732123
7/12/2022;20;931688514498732123
7/12/2022;20;475638917362876456
7/12/2022;18;931688514498732123
7/12/2022;18;475638917362876456
6/12/2022;23;475638917362876456
6/12/2022;22;475638917362876456
6/12/2022;22;931688514498732123
6/12/2022;17;432112794536509440
6/12/2022;17;931688514498732123
6/12/2022;17;475638917362876456
6/12/2022;16;475638917362876456
5/12/2022;19;475638917362876456
5/12/2022;7;432112794536509440
5/12/2022;7;931688514498732123
2/12/2022;13;475638917362876456
2/12/2022;10;475638917362876456
1/12/2022;19;432112794536509440
1/12/2022;19;475638917362876456
30/11/2022;22;235795729887526913
30/11/2022;22;432112794536509440
30/11/2022;22;475638917362876456
30/11/2022;20;432112794536509440
29/11/2022;23;643039904972013578
29/11/2022;23;432112794536509440
29/11/2022;23;931688514498732123
29/11/2022;23;475638917362876456
29/11/2022;22;444282102016507906
29/11/2022;22;931688514498732123
29/11/2022;22;475638917362876456
29/11/2022;17;475638917362876456
29/11/2022;12;931688514498732123
29/11/2022;12;475638917362876456
29/11/2022;10;643039904972013578
29/11/2022;10;931688514498732123
29/11/2022;10;475638917362876456
28/11/2022;21;931688514498732123
28/11/2022;21;475638917362876456
28/11/2022;16;931688514498732123
28/11/2022;14;475638917362876456
28/11/2022;14;931688514498732123
28/11/2022;13;931688514498732123
28/11/2022;13;475638917362876456
28/11/2022;11;931688514498732123
28/11/2022;10;931688514498732123
28/11/2022;9;931688514498732123
28/11/2022;8;475638917362876456
27/11/2022;12;475638917362876456
27/11/2022;0;432112794536509440
27/11/2022;0;931688514498732123
27/11/2022;0;475638917362876456
26/11/2022;22;432112794536509440
26/11/2022;22;475638917362876456
26/11/2022;22;931688514498732123
26/11/2022;16;931688514498732123
26/11/2022;15;444282102016507906
26/11/2022;15;931688514498732123
26/11/2022;14;444282102016507906
26/11/2022;14;931688514498732123
26/11/2022;13;475638917362876456
26/11/2022;13;931688514498732123
25/11/2022;19;444282102016507906
25/11/2022;19;475638917362876456
25/11/2022;17;931688514498732123
25/11/2022;17;475638917362876456
25/11/2022;16;931688514498732123
25/11/2022;11;931688514498732123
25/11/2022;11;475638917362876456
24/11/2022;22;931688514498732123
24/11/2022;22;643039904972013578
24/11/2022;21;669530329299550218
24/11/2022;21;931688514498732123
24/11/2022;21;475638917362876456
24/11/2022;19;643039904972013578
24/11/2022;19;931688514498732123
24/11/2022;19;432112794536509440
24/11/2022;18;444282102016507906
24/11/2022;18;931688514498732123
24/11/2022;18;643039904972013578
24/11/2022;18;432112794536509440
24/11/2022;18;475638917362876456
24/11/2022;14;475638917362876456
24/11/2022;12;444282102016507906
24/11/2022;12;931688514498732123
23/11/2022;23;475638917362876456
23/11/2022;20;432112794536509440
23/11/2022;20;444282102016507906
23/11/2022;20;931688514498732123
23/11/2022;19;432112794536509440
23/11/2022;12;232892793381453825
23/11/2022;8;432112794536509440
23/11/2022;2;444282102016507906
23/11/2022;0;475638917362876456
23/11/2022;0;643039904972013578
22/11/2022;22;475638917362876456
22/11/2022;22;432112794536509440
22/11/2022;22;931688514498732123
22/11/2022;21;475638917362876456
22/11/2022;21;669530329299550218
22/11/2022;21;643039904972013578
22/11/2022;21;931688514498732123
22/11/2022;21;444282102016507906
22/11/2022;21;432112794536509440
22/11/2022;20;669530329299550218
22/11/2022;20;444282102016507906
22/11/2022;20;931688514498732123
22/11/2022;20;432112794536509440
22/11/2022;19;444282102016507906
22/11/2022;19;931688514498732123
22/11/2022;3;931688514498732123
22/11/2022;1;931688514498732123
21/11/2022;21;444282102016507906
21/11/2022;21;931688514498732123
21/11/2022;20;931688514498732123
21/11/2022;19;931688514498732123
